id,Driver,Compound,Race,Year,PitStop,LapNumber,Stint,TyreLife,Position,LapTime (s),LapTime_Delta,Cumulative_Degradation,RaceProgress,Position_Change,PitNextLap
28096,ZHO,HARD,United States Grand Prix,2022,0,49.0,3.0,26.0,11.0,103.603,0.9679999999999893,-35.51300000000002,0.875,-1.0,0
28097,ZHO,HARD,United States Grand Prix,2022,0,50.0,3.0,27.0,11.0,102.831,-0.7719999999999914,-36.28500000000001,0.8928571428571429,0.0,0
28098,ZHO,HARD,United States Grand Prix,2022,0,51.0,3.0,28.0,12.0,104.328,1.4969999999999999,-34.78800000000001,0.9107142857142857,-1.0,0
28099,ZHO,HARD,United States Grand Prix,2022,0,52.0,3.0,29.0,12.0,103.373,-0.9549999999999983,-35.74300000000001,0.9285714285714286,0.0,0
28100,ZHO,HARD,United States Grand Prix,2022,0,53.0,3.0,30.0,13.0,105.2,1.8269999999999982,-33.91600000000001,0.9464285714285714,-1.0,0
28101,ZHO,HARD,United States Grand Prix,2022,0,54.0,3.0,31.0,13.0,104.102,-1.097999999999999,-35.01400000000001,0.9642857142857143,0.0,0
28102,ZHO,HARD,United States Grand Prix,2022,0,55.0,3.0,32.0,14.0,103.812,-0.29000000000000625,-35.304000000000016,0.9821428571428571,-1.0,0
28103,ZHO,HARD,United States Grand Prix,2022,0,56.0,3.0,33.0,14.0,103.881,0.06900000000000261,-35.235000000000014,1.0,0.0,0
28104,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,1.0,1.0,2.0,17.0,100.625,0.0,0.0,0.017241379310344827,0.0,0
28105,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,2.0,1.0,3.0,18.0,93.56,-7.064999999999998,-7.064999999999998,0.034482758620689655,-1.0,0
28106,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,3.0,1.0,4.0,18.0,91.768,-1.7920000000000016,-8.857,0.05172413793103448,0.0,0
28107,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,4.0,1.0,5.0,18.0,91.591,-0.1770000000000067,-9.034000000000006,0.06896551724137931,0.0,0
28108,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,5.0,1.0,6.0,18.0,91.422,-0.16899999999999693,-9.203000000000003,0.08620689655172414,0.0,0
28109,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,6.0,1.0,7.0,18.0,91.491,0.06900000000000261,-9.134,0.10344827586206896,0.0,0
28110,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,7.0,1.0,8.0,18.0,91.438,-0.05299999999999727,-9.186999999999998,0.1206896551724138,0.0,0
28111,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,8.0,1.0,9.0,17.0,91.58,0.1419999999999959,-9.045000000000002,0.13793103448275862,1.0,0
28112,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,9.0,1.0,10.0,17.0,91.644,0.06400000000000716,-8.980999999999995,0.15517241379310345,0.0,0
28113,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,10.0,1.0,11.0,17.0,91.978,0.333999999999989,-8.647000000000006,0.1724137931034483,0.0,0
28114,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,11.0,1.0,12.0,17.0,91.962,-0.015999999999991132,-8.662999999999997,0.1896551724137931,0.0,0
28115,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,12.0,1.0,13.0,17.0,91.958,-0.0040000000000048885,-8.667000000000002,0.20689655172413793,0.0,0
28116,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,13.0,1.0,14.0,15.0,91.7,-0.25799999999999557,-8.924999999999997,0.22413793103448276,2.0,0
28117,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,14.0,1.0,15.0,13.0,91.655,-0.045000000000001705,-8.969999999999999,0.2413793103448276,2.0,0
28118,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,15.0,1.0,16.0,11.0,91.729,0.07399999999999807,-8.896,0.25862068965517243,2.0,0
28119,ALB,MEDIUM,Abu Dhabi Grand Prix,2023,0,16.0,1.0,17.0,12.0,94.282,2.5529999999999973,-6.3430000000000035,0.27586206896551724,-1.0,1
28120,ALB,HARD,Abu Dhabi Grand Prix,2023,1,17.0,2.0,1.0,19.0,111.901,0.0,0.0,0.29310344827586204,-7.0,0
28121,ALB,HARD,Abu Dhabi Grand Prix,2023,0,18.0,2.0,2.0,19.0,90.463,-21.438000000000002,-21.438000000000002,0.3103448275862069,0.0,0
28122,ALB,HARD,Abu Dhabi Grand Prix,2023,0,19.0,2.0,3.0,19.0,90.573,0.10999999999999943,-21.328000000000003,0.3275862068965517,0.0,0
28123,ALB,HARD,Abu Dhabi Grand Prix,2023,0,20.0,2.0,4.0,19.0,90.392,-0.18099999999999739,-21.509,0.3448275862068966,0.0,0
28124,ALB,HARD,Abu Dhabi Grand Prix,2023,0,21.0,2.0,5.0,19.0,90.54,0.14800000000001035,-21.36099999999999,0.3620689655172414,0.0,0
28125,ALB,HARD,Abu Dhabi Grand Prix,2023,0,22.0,2.0,6.0,18.0,90.706,0.16599999999999682,-21.194999999999993,0.3793103448275862,1.0,0
28126,ALB,HARD,Abu Dhabi Grand Prix,2023,0,23.0,2.0,7.0,18.0,90.272,-0.4339999999999975,-21.62899999999999,0.39655172413793105,0.0,0
28127,ALB,HARD,Abu Dhabi Grand Prix,2023,0,24.0,2.0,8.0,18.0,90.511,0.2389999999999901,-21.39,0.41379310344827586,0.0,0
28128,ALB,HARD,Abu Dhabi Grand Prix,2023,0,25.0,2.0,9.0,18.0,90.655,0.14400000000000546,-21.245999999999995,0.43103448275862066,0.0,0
28129,ALB,HARD,Abu Dhabi Grand Prix,2023,0,26.0,2.0,10.0,17.0,90.092,-0.5630000000000024,-21.808999999999997,0.4482758620689655,1.0,0
28130,ALB,HARD,Abu Dhabi Grand Prix,2023,0,27.0,2.0,11.0,17.0,90.728,0.6359999999999957,-21.173000000000002,0.46551724137931033,0.0,0
28131,ALB,HARD,Abu Dhabi Grand Prix,2023,0,28.0,2.0,12.0,17.0,90.631,-0.0969999999999942,-21.269999999999996,0.4827586206896552,0.0,0
28132,ALB,HARD,Abu Dhabi Grand Prix,2023,0,29.0,2.0,13.0,17.0,90.588,-0.043000000000006366,-21.313000000000002,0.5,0.0,0
28133,ALB,HARD,Abu Dhabi Grand Prix,2023,0,30.0,2.0,14.0,16.0,90.591,0.0030000000000001137,-21.310000000000002,0.5172413793103449,1.0,0
28134,ALB,HARD,Abu Dhabi Grand Prix,2023,0,31.0,2.0,15.0,16.0,90.555,-0.03599999999998715,-21.34599999999999,0.5344827586206896,0.0,0
28135,ALB,HARD,Abu Dhabi Grand Prix,2023,0,32.0,2.0,16.0,15.0,90.35,-0.2050000000000125,-21.551000000000002,0.5517241379310345,1.0,0
28136,ALB,HARD,Abu Dhabi Grand Prix,2023,0,33.0,2.0,17.0,13.0,90.447,0.09700000000000841,-21.453999999999994,0.5689655172413793,2.0,0
28137,ALB,HARD,Abu Dhabi Grand Prix,2023,0,34.0,2.0,18.0,13.0,90.026,-0.4210000000000065,-21.875,0.5862068965517241,0.0,0
28138,ALB,HARD,Abu Dhabi Grand Prix,2023,0,35.0,2.0,19.0,13.0,89.987,-0.03900000000000148,-21.914,0.603448275862069,0.0,0
28139,ALB,HARD,Abu Dhabi Grand Prix,2023,0,36.0,2.0,20.0,13.0,90.341,0.3539999999999992,-21.560000000000002,0.6206896551724138,0.0,0
28140,ALB,HARD,Abu Dhabi Grand Prix,2023,0,37.0,2.0,21.0,13.0,90.413,0.07200000000000273,-21.488,0.6379310344827587,0.0,0
28141,ALB,HARD,Abu Dhabi Grand Prix,2023,0,38.0,2.0,22.0,13.0,90.238,-0.17499999999999716,-21.662999999999997,0.6551724137931034,0.0,0
28142,ALB,HARD,Abu Dhabi Grand Prix,2023,0,39.0,2.0,23.0,13.0,90.497,0.25900000000000034,-21.403999999999996,0.6724137931034483,0.0,0
28143,ALB,HARD,Abu Dhabi Grand Prix,2023,0,40.0,2.0,24.0,13.0,90.331,-0.16599999999999682,-21.569999999999993,0.6896551724137931,0.0,0
28144,ALB,HARD,Abu Dhabi Grand Prix,2023,0,41.0,2.0,25.0,13.0,90.31,-0.021000000000000796,-21.590999999999994,0.7068965517241379,0.0,0
28145,ALB,HARD,Abu Dhabi Grand Prix,2023,0,42.0,2.0,26.0,13.0,90.355,0.045000000000001705,-21.545999999999992,0.7241379310344828,0.0,0
28146,ALB,HARD,Abu Dhabi Grand Prix,2023,0,43.0,2.0,27.0,13.0,92.175,1.8199999999999932,-19.726,0.7413793103448276,0.0,1
28147,ALB,HARD,Abu Dhabi Grand Prix,2023,1,44.0,3.0,1.0,17.0,109.385,0.0,0.0,0.7586206896551724,-4.0,0
28148,ALB,HARD,Abu Dhabi Grand Prix,2023,0,45.0,3.0,2.0,16.0,87.845,-21.540000000000006,-21.540000000000006,0.7758620689655172,1.0,0
28149,ALB,HARD,Abu Dhabi Grand Prix,2023,0,46.0,3.0,3.0,16.0,88.694,0.8490000000000038,-20.691000000000003,0.7931034482758621,0.0,0
28150,ALB,HARD,Abu Dhabi Grand Prix,2023,0,47.0,3.0,4.0,16.0,88.74,0.04599999999999227,-20.64500000000001,0.8103448275862069,0.0,0
28151,ALB,HARD,Abu Dhabi Grand Prix,2023,0,48.0,3.0,5.0,16.0,88.92,0.18000000000000682,-20.465000000000003,0.8275862068965517,0.0,0
28152,ALB,HARD,Abu Dhabi Grand Prix,2023,0,49.0,3.0,6.0,15.0,88.761,-0.15900000000000603,-20.62400000000001,0.8448275862068966,1.0,0
28153,ALB,HARD,Abu Dhabi Grand Prix,2023,0,50.0,3.0,7.0,15.0,89.011,0.25,-20.37400000000001,0.8620689655172413,0.0,0
28154,ALB,HARD,Abu Dhabi Grand Prix,2023,0,51.0,3.0,8.0,15.0,88.675,-0.3359999999999985,-20.710000000000008,0.8793103448275862,0.0,0
28155,ALB,HARD,Abu Dhabi Grand Prix,2023,0,52.0,3.0,9.0,15.0,88.402,-0.27299999999999613,-20.983000000000004,0.896551724137931,0.0,0
28156,ALB,HARD,Abu Dhabi Grand Prix,2023,0,53.0,3.0,10.0,15.0,88.608,0.20600000000000307,-20.777,0.9137931034482759,0.0,0
28157,ALB,HARD,Abu Dhabi Grand Prix,2023,0,54.0,3.0,11.0,15.0,88.812,0.20399999999999352,-20.573000000000008,0.9310344827586207,0.0,0
28158,ALB,HARD,Abu Dhabi Grand Prix,2023,0,55.0,3.0,12.0,15.0,88.742,-0.06999999999999318,-20.643,0.9482758620689655,0.0,0
28159,ALB,HARD,Abu Dhabi Grand Prix,2023,0,56.0,3.0,13.0,15.0,88.743,0.000999999999990564,-20.64200000000001,0.9655172413793104,0.0,0
28160,ALB,HARD,Abu Dhabi Grand Prix,2023,0,57.0,3.0,14.0,14.0,88.749,0.006000000000000227,-20.63600000000001,0.9827586206896551,1.0,0
28161,ALB,HARD,Abu Dhabi Grand Prix,2023,0,58.0,3.0,15.0,14.0,88.67,-0.07899999999999352,-20.715000000000003,1.0,0.0,0
28162,ALO,MEDIUM,Abu Dhabi Grand Prix,2023,0,1.0,1.0,1.0,7.0,96.044,0.0,0.0,0.017241379310344827,0.0,0
28163,ALO,MEDIUM,Abu Dhabi Grand Prix,2023,0,2.0,1.0,2.0,7.0,91.755,-4.2890000000000015,-4.2890000000000015,0.034482758620689655,0.0,0
28164,ALO,MEDIUM,Abu Dhabi Grand Prix,2023,0,3.0,1.0,3.0,7.0,90.823,-0.9320000000000022,-5.221000000000004,0.05172413793103448,0.0,0
28165,ALO,MEDIUM,Abu Dhabi Grand Prix,2023,0,4.0,1.0,4.0,7.0,90.66,-0.1629999999999967,-5.384,0.06896551724137931,0.0,0
28166,ALO,MEDIUM,Abu Dhabi Grand Prix,2023,0,5.0,1.0,5.0,7.0,90.773,0.11299999999999955,-5.271000000000001,0.08620689655172414,0.0,0
28167,ALO,MEDIUM,Abu Dhabi Grand Prix,2023,0,6.0,1.0,6.0,7.0,90.803,0.030000000000001137,-5.241,0.10344827586206896,0.0,0
28168,ALO,MEDIUM,Abu Dhabi Grand Prix,2023,0,7.0,1.0,7.0,7.0,90.782,-0.021000000000000796,-5.2620000000000005,0.1206896551724138,0.0,0
28169,ALO,MEDIUM,Abu Dhabi Grand Prix,2023,0,8.0,1.0,8.0,7.0,91.109,0.3269999999999982,-4.935000000000002,0.13793103448275862,0.0,0
28170,ALO,MEDIUM,Abu Dhabi Grand Prix,2023,0,9.0,1.0,9.0,7.0,90.915,-0.1939999999999884,-5.128999999999991,0.15517241379310345,0.0,0
28171,ALO,MEDIUM,Abu Dhabi Grand Prix,2023,0,10.0,1.0,10.0,7.0,91.18,0.26500000000000057,-4.86399999999999,0.1724137931034483,0.0,0
28172,ALO,MEDIUM,Abu Dhabi Grand Prix,2023,0,11.0,1.0,11.0,7.0,91.381,0.2009999999999934,-4.662999999999997,0.1896551724137931,0.0,0
28173,ALO,MEDIUM,Abu Dhabi Grand Prix,2023,0,12.0,1.0,12.0,8.0,93.378,1.9969999999999999,-2.665999999999997,0.20689655172413793,-1.0,1
28174,ALO,HARD,Abu Dhabi Grand Prix,2023,1,13.0,2.0,2.0,18.0,110.005,0.0,0.0,0.22413793103448276,-10.0,0
28175,ALO,HARD,Abu Dhabi Grand Prix,2023,0,14.0,2.0,3.0,16.0,90.466,-19.539,-19.539,0.2413793103448276,2.0,0
28176,ALO,HARD,Abu Dhabi Grand Prix,2023,0,15.0,2.0,4.0,15.0,90.389,-0.07699999999999818,-19.616,0.25862068965517243,1.0,0
28177,ALO,HARD,Abu Dhabi Grand Prix,2023,0,16.0,2.0,5.0,13.0,90.314,-0.07500000000000284,-19.691000000000003,0.27586206896551724,2.0,0
28178,ALO,HARD,Abu Dhabi Grand Prix,2023,0,17.0,2.0,6.0,12.0,90.308,-0.0059999999999860165,-19.69699999999999,0.29310344827586204,1.0,0
28179,ALO,HARD,Abu Dhabi Grand Prix,2023,0,18.0,2.0,7.0,10.0,90.38,0.07199999999998852,-19.625,0.3103448275862069,2.0,0
28180,ALO,HARD,Abu Dhabi Grand Prix,2023,0,19.0,2.0,8.0,10.0,90.205,-0.17499999999999716,-19.799999999999997,0.3275862068965517,0.0,0
28181,ALO,HARD,Abu Dhabi Grand Prix,2023,0,20.0,2.0,9.0,9.0,90.38,0.17499999999999716,-19.625,0.3448275862068966,1.0,0
28182,ALO,HARD,Abu Dhabi Grand Prix,2023,0,21.0,2.0,10.0,9.0,89.887,-0.492999999999995,-20.117999999999995,0.3620689655172414,0.0,0
28183,ALO,HARD,Abu Dhabi Grand Prix,2023,0,22.0,2.0,11.0,9.0,90.463,0.5759999999999934,-19.542,0.3793103448275862,0.0,0
28184,ALO,HARD,Abu Dhabi Grand Prix,2023,0,23.0,2.0,12.0,7.0,90.102,-0.36099999999999,-19.90299999999999,0.39655172413793105,2.0,0
28185,ALO,HARD,Abu Dhabi Grand Prix,2023,0,24.0,2.0,13.0,6.0,90.093,-0.009000000000000341,-19.911999999999992,0.41379310344827586,1.0,0
28186,ALO,HARD,Abu Dhabi Grand Prix,2023,0,25.0,2.0,14.0,7.0,90.951,0.8579999999999899,-19.054000000000002,0.43103448275862066,-1.0,0
28187,ALO,HARD,Abu Dhabi Grand Prix,2023,0,26.0,2.0,15.0,7.0,89.936,-1.0149999999999864,-20.06899999999999,0.4482758620689655,0.0,0
28188,ALO,HARD,Abu Dhabi Grand Prix,2023,0,27.0,2.0,16.0,7.0,90.229,0.29299999999999216,-19.775999999999996,0.46551724137931033,0.0,0
28189,ALO,HARD,Abu Dhabi Grand Prix,2023,0,28.0,2.0,17.0,7.0,90.559,0.3299999999999983,-19.445999999999998,0.4827586206896552,0.0,0
28190,ALO,HARD,Abu Dhabi Grand Prix,2023,0,29.0,2.0,18.0,7.0,90.009,-0.5499999999999972,-19.995999999999995,0.5,0.0,0
28191,ALO,HARD,Abu Dhabi Grand Prix,2023,0,30.0,2.0,19.0,7.0,90.415,0.4060000000000059,-19.58999999999999,0.5172413793103449,0.0,0
28192,ALO,HARD,Abu Dhabi Grand Prix,2023,0,31.0,2.0,20.0,7.0,90.128,-0.28700000000000614,-19.876999999999995,0.5344827586206896,0.0,0
28193,ALO,HARD,Abu Dhabi Grand Prix,2023,0,32.0,2.0,21.0,7.0,89.807,-0.32099999999999795,-20.197999999999993,0.5517241379310345,0.0,0
28194,ALO,HARD,Abu Dhabi Grand Prix,2023,0,33.0,2.0,22.0,7.0,90.426,0.6189999999999998,-19.578999999999994,0.5689655172413793,0.0,0
28195,ALO,HARD,Abu Dhabi Grand Prix,2023,0,34.0,2.0,23.0,6.0,89.884,-0.5420000000000016,-20.120999999999995,0.5862068965517241,1.0,0
28196,ALO,HARD,Abu Dhabi Grand Prix,2023,0,35.0,2.0,24.0,5.0,89.869,-0.015000000000000568,-20.135999999999996,0.603448275862069,1.0,0
28197,ALO,HARD,Abu Dhabi Grand Prix,2023,0,36.0,2.0,25.0,4.0,92.048,2.179000000000002,-17.956999999999994,0.6206896551724138,1.0,1
28198,ALO,HARD,Abu Dhabi Grand Prix,2023,1,37.0,3.0,2.0,12.0,110.279,0.0,0.0,0.6379310344827587,-8.0,0
28199,ALO,HARD,Abu Dhabi Grand Prix,2023,0,38.0,3.0,3.0,11.0,88.909,-21.36999999999999,-21.36999999999999,0.6551724137931034,1.0,0
28200,ALO,HARD,Abu Dhabi Grand Prix,2023,0,39.0,3.0,4.0,11.0,88.8,-0.10900000000000887,-21.479,0.6724137931034483,0.0,0
28201,ALO,HARD,Abu Dhabi Grand Prix,2023,0,40.0,3.0,5.0,11.0,88.617,-0.18299999999999272,-21.661999999999992,0.6896551724137931,0.0,0
28202,ALO,HARD,Abu Dhabi Grand Prix,2023,0,41.0,3.0,6.0,11.0,88.81,0.19299999999999784,-21.468999999999994,0.7068965517241379,0.0,0
28203,ALO,HARD,Abu Dhabi Grand Prix,2023,0,42.0,3.0,7.0,10.0,88.256,-0.554000000000002,-22.022999999999996,0.7241379310344828,1.0,0
28204,ALO,HARD,Abu Dhabi Grand Prix,2023,0,43.0,3.0,8.0,9.0,88.769,0.5130000000000052,-21.50999999999999,0.7413793103448276,1.0,0
28205,ALO,HARD,Abu Dhabi Grand Prix,2023,0,44.0,3.0,9.0,9.0,88.986,0.21699999999999875,-21.292999999999992,0.7586206896551724,0.0,0
28206,ALO,HARD,Abu Dhabi Grand Prix,2023,0,45.0,3.0,10.0,9.0,90.177,1.1910000000000025,-20.10199999999999,0.7758620689655172,0.0,0
28207,ALO,HARD,Abu Dhabi Grand Prix,2023,0,46.0,3.0,11.0,8.0,88.554,-1.6230000000000047,-21.724999999999994,0.7931034482758621,1.0,0
28208,ALO,HARD,Abu Dhabi Grand Prix,2023,0,47.0,3.0,12.0,8.0,88.625,0.07099999999999795,-21.653999999999996,0.8103448275862069,0.0,0
28209,ALO,HARD,Abu Dhabi Grand Prix,2023,0,48.0,3.0,13.0,8.0,88.592,-0.03300000000000125,-21.686999999999998,0.8275862068965517,0.0,0
28210,ALO,HARD,Abu Dhabi Grand Prix,2023,0,49.0,3.0,14.0,8.0,88.5,-0.09199999999999875,-21.778999999999996,0.8448275862068966,0.0,0
28211,ALO,HARD,Abu Dhabi Grand Prix,2023,0,50.0,3.0,15.0,8.0,88.619,0.11899999999999977,-21.659999999999997,0.8620689655172413,0.0,0
28212,ALO,HARD,Abu Dhabi Grand Prix,2023,0,51.0,3.0,16.0,8.0,88.491,-0.1280000000000001,-21.787999999999997,0.8793103448275862,0.0,0
28213,ALO,HARD,Abu Dhabi Grand Prix,2023,0,52.0,3.0,17.0,8.0,88.604,0.11299999999999955,-21.674999999999997,0.896551724137931,0.0,0
28214,ALO,HARD,Abu Dhabi Grand Prix,2023,0,53.0,3.0,18.0,8.0,88.714,0.10999999999999943,-21.564999999999998,0.9137931034482759,0.0,0
28215,ALO,HARD,Abu Dhabi Grand Prix,2023,0,54.0,3.0,19.0,8.0,89.174,0.46000000000000796,-21.10499999999999,0.9310344827586207,0.0,0
28216,ALO,HARD,Abu Dhabi Grand Prix,2023,0,55.0,3.0,20.0,8.0,88.952,-0.2220000000000084,-21.326999999999998,0.9482758620689655,0.0,0
28217,ALO,HARD,Abu Dhabi Grand Prix,2023,0,56.0,3.0,21.0,7.0,89.108,0.1560000000000059,-21.170999999999992,0.9655172413793104,1.0,0
28218,ALO,HARD,Abu Dhabi Grand Prix,2023,0,57.0,3.0,22.0,7.0,89.038,-0.07000000000000739,-21.241,0.9827586206896551,0.0,0
28219,ALO,HARD,Abu Dhabi Grand Prix,2023,0,58.0,3.0,23.0,7.0,88.706,-0.33199999999999363,-21.572999999999993,1.0,0.0,0
28220,BOT,HARD,Abu Dhabi Grand Prix,2023,0,1.0,1.0,1.0,16.0,100.3,0.0,0.0,0.017241379310344827,0.0,0
28221,BOT,HARD,Abu Dhabi Grand Prix,2023,0,2.0,1.0,2.0,16.0,92.77,-7.530000000000001,-7.530000000000001,0.034482758620689655,0.0,0
28222,BOT,HARD,Abu Dhabi Grand Prix,2023,0,3.0,1.0,3.0,16.0,91.698,-1.0720000000000027,-8.602000000000004,0.05172413793103448,0.0,0
28223,BOT,HARD,Abu Dhabi Grand Prix,2023,0,4.0,1.0,4.0,16.0,91.281,-0.4169999999999874,-9.018999999999991,0.06896551724137931,0.0,0
28224,BOT,HARD,Abu Dhabi Grand Prix,2023,0,5.0,1.0,5.0,16.0,91.445,0.16399999999998727,-8.855000000000004,0.08620689655172414,0.0,0
28225,BOT,HARD,Abu Dhabi Grand Prix,2023,0,6.0,1.0,6.0,16.0,91.122,-0.3229999999999933,-9.177999999999997,0.10344827586206896,0.0,0
28226,BOT,HARD,Abu Dhabi Grand Prix,2023,0,7.0,1.0,7.0,15.0,91.189,0.06699999999999307,-9.111000000000004,0.1206896551724138,1.0,0
28227,BOT,HARD,Abu Dhabi Grand Prix,2023,0,8.0,1.0,8.0,15.0,91.206,0.017000000000010118,-9.093999999999994,0.13793103448275862,0.0,0
28228,BOT,HARD,Abu Dhabi Grand Prix,2023,0,9.0,1.0,9.0,15.0,91.716,0.5099999999999909,-8.584000000000003,0.15517241379310345,0.0,0
28229,BOT,HARD,Abu Dhabi Grand Prix,2023,0,10.0,1.0,10.0,15.0,91.713,-0.0030000000000001137,-8.587000000000003,0.1724137931034483,0.0,0
28230,BOT,HARD,Abu Dhabi Grand Prix,2023,0,11.0,1.0,11.0,15.0,91.616,-0.0969999999999942,-8.683999999999997,0.1896551724137931,0.0,0
28231,BOT,HARD,Abu Dhabi Grand Prix,2023,0,12.0,1.0,12.0,15.0,91.78,0.16400000000000148,-8.519999999999996,0.20689655172413793,0.0,0
28232,BOT,HARD,Abu Dhabi Grand Prix,2023,0,13.0,1.0,13.0,13.0,91.887,0.10699999999999932,-8.412999999999997,0.22413793103448276,2.0,0
28233,BOT,HARD,Abu Dhabi Grand Prix,2023,0,14.0,1.0,14.0,12.0,91.709,-0.17799999999999727,-8.590999999999994,0.2413793103448276,1.0,0
28234,BOT,HARD,Abu Dhabi Grand Prix,2023,0,15.0,1.0,15.0,10.0,91.436,-0.27299999999999613,-8.86399999999999,0.25862068965517243,2.0,0
28235,BOT,HARD,Abu Dhabi Grand Prix,2023,0,16.0,1.0,16.0,8.0,91.475,0.03899999999998727,-8.825000000000003,0.27586206896551724,2.0,0
28236,BOT,HARD,Abu Dhabi Grand Prix,2023,0,17.0,1.0,17.0,8.0,91.561,0.08600000000001273,-8.73899999999999,0.29310344827586204,0.0,0
28237,BOT,HARD,Abu Dhabi Grand Prix,2023,0,18.0,1.0,18.0,7.0,92.236,0.6749999999999972,-8.063999999999993,0.3103448275862069,1.0,0
28238,BOT,HARD,Abu Dhabi Grand Prix,2023,0,19.0,1.0,19.0,8.0,92.309,0.07299999999999329,-7.991,0.3275862068965517,-1.0,0
28239,BOT,HARD,Abu Dhabi Grand Prix,2023,0,20.0,1.0,20.0,10.0,92.795,0.4860000000000042,-7.5049999999999955,0.3448275862068966,-2.0,0
28240,BOT,HARD,Abu Dhabi Grand Prix,2023,0,21.0,1.0,21.0,11.0,92.462,-0.3329999999999984,-7.837999999999994,0.3620689655172414,-1.0,0
28241,BOT,HARD,Abu Dhabi Grand Prix,2023,0,22.0,1.0,22.0,12.0,92.922,0.45999999999999375,-7.378,0.3793103448275862,-1.0,0
28242,BOT,HARD,Abu Dhabi Grand Prix,2023,0,23.0,1.0,23.0,12.0,92.934,0.012000000000000455,-7.366,0.39655172413793105,0.0,0
28243,BOT,HARD,Abu Dhabi Grand Prix,2023,0,24.0,1.0,24.0,12.0,92.36,-0.5739999999999981,-7.939999999999998,0.41379310344827586,0.0,0
28244,BOT,HARD,Abu Dhabi Grand Prix,2023,0,25.0,1.0,25.0,13.0,92.139,-0.22100000000000364,-8.161000000000001,0.43103448275862066,-1.0,0
28245,BOT,HARD,Abu Dhabi Grand Prix,2023,0,26.0,1.0,26.0,14.0,92.821,0.6820000000000022,-7.478999999999999,0.4482758620689655,-1.0,0
28246,BOT,HARD,Abu Dhabi Grand Prix,2023,0,27.0,1.0,27.0,14.0,91.817,-1.0040000000000049,-8.483000000000004,0.46551724137931033,0.0,0
28247,BOT,HARD,Abu Dhabi Grand Prix,2023,0,28.0,1.0,28.0,15.0,92.424,0.6070000000000135,-7.875999999999991,0.4827586206896552,-1.0,0
28248,BOT,HARD,Abu Dhabi Grand Prix,2023,0,29.0,1.0,29.0,16.0,94.094,1.6699999999999875,-6.206000000000003,0.5,-1.0,1
28249,BOT,MEDIUM,Abu Dhabi Grand Prix,2023,1,30.0,2.0,1.0,19.0,113.086,0.0,0.0,0.5172413793103449,-3.0,0
28250,BOT,MEDIUM,Abu Dhabi Grand Prix,2023,0,31.0,2.0,2.0,19.0,91.308,-21.77799999999999,-21.77799999999999,0.5344827586206896,0.0,0
28251,BOT,MEDIUM,Abu Dhabi Grand Prix,2023,0,32.0,2.0,3.0,19.0,90.245,-1.0630000000000024,-22.840999999999994,0.5517241379310345,0.0,0
28252,BOT,MEDIUM,Abu Dhabi Grand Prix,2023,0,33.0,2.0,4.0,19.0,90.623,0.3780000000000001,-22.462999999999994,0.5689655172413793,0.0,0
28253,BOT,MEDIUM,Abu Dhabi Grand Prix,2023,0,34.0,2.0,5.0,19.0,90.473,-0.15000000000000568,-22.613,0.5862068965517241,0.0,0
28254,BOT,MEDIUM,Abu Dhabi Grand Prix,2023,0,35.0,2.0,6.0,19.0,90.401,-0.07200000000000273,-22.685000000000002,0.603448275862069,0.0,0
28255,BOT,MEDIUM,Abu Dhabi Grand Prix,2023,0,36.0,2.0,7.0,19.0,90.207,-0.19400000000000261,-22.879000000000005,0.6206896551724138,0.0,0
28256,BOT,MEDIUM,Abu Dhabi Grand Prix,2023,0,37.0,2.0,8.0,19.0,90.246,0.03900000000000148,-22.840000000000003,0.6379310344827587,0.0,0
28257,BOT,MEDIUM,Abu Dhabi Grand Prix,2023,0,38.0,2.0,9.0,18.0,90.016,-0.22999999999998977,-23.069999999999993,0.6551724137931034,1.0,0
28258,BOT,MEDIUM,Abu Dhabi Grand Prix,2023,0,39.0,2.0,10.0,18.0,90.001,-0.015000000000000568,-23.084999999999994,0.6724137931034483,0.0,0
28259,BOT,MEDIUM,Abu Dhabi Grand Prix,2023,0,40.0,2.0,11.0,18.0,90.345,0.3439999999999941,-22.741,0.6896551724137931,0.0,0
